date,tmax,tmin,tavg,city,year
2015-07-19,31.3,26.2,28.75,Miami,2015
2015-07-20,31.5,26.1,28.8,Miami,2015
2015-07-21,32.3,27.0,29.65,Miami,2015
2015-07-22,32.1,26.6,29.35,Miami,2015
2015-07-23,31.8,26.1,28.950000000000003,Miami,2015
2015-07-24,33.1,27.0,30.05,Miami,2015
2015-07-25,29.5,27.0,28.25,Miami,2015
2015-07-26,29.3,25.8,27.55,Miami,2015
2015-07-27,31.3,27.1,29.200000000000003,Miami,2015
2015-07-28,32.1,26.4,29.25,Miami,2015
2015-07-29,32.2,25.8,29.0,Miami,2015
2015-07-30,32.5,26.6,29.55,Miami,2015
2015-07-31,33.0,27.4,30.2,Miami,2015
